Data table for Real componets Re[epsilon] for Argon gas
Re values are multiplied by 1e4 to better display the scale
Energy[eV]	Re*1e4
85.02	-2.68674e-05
85.04	-2.68548e-05
85.06	-2.68424e-05
85.08	-2.68299e-05
85.1	-2.68173e-05
85.12	-2.68049e-05
85.14	-2.67924e-05
85.16	-2.678e-05
85.18	-2.67675e-05
85.2	-2.6755e-05
85.22	-2.67425e-05
85.24	-2.67302e-05
85.26	-2.67178e-05
85.28	-2.67054e-05
85.3	-2.66929e-05
85.32	-2.66806e-05
85.34	-2.66681e-05
85.36	-2.66557e-05
85.38	-2.66434e-05
85.4	-2.6631e-05
85.42	-2.66186e-05
85.44	-2.66063e-05
85.46	-2.6594e-05
85.48	-2.65815e-05
85.5	-2.65693e-05
85.52	-2.6557e-05
85.54	-2.65447e-05
85.56	-2.65323e-05
85.58	-2.65201e-05
85.6	-2.65078e-05
85.62	-2.64956e-05
85.64	-2.64833e-05
85.66	-2.64709e-05
85.68	-2.64586e-05
85.7	-2.64466e-05
85.72	-2.64342e-05
85.74	-2.6422e-05
85.76	-2.64097e-05
85.78	-2.63976e-05
85.8	-2.63853e-05
85.82	-2.63731e-05
85.84	-2.63609e-05
85.86	-2.63488e-05
85.88	-2.63366e-05
85.9	-2.63245e-05
85.92	-2.63123e-05
85.94	-2.63001e-05
85.96	-2.6288e-05
85.98	-2.6276e-05
86	-2.62638e-05
86.02	-2.62517e-05
86.04	-2.62397e-05
86.06	-2.62275e-05
86.08	-2.62154e-05
86.1	-2.62033e-05
86.12	-2.61913e-05
86.14	-2.61792e-05
86.16	-2.61671e-05
86.18	-2.61551e-05
86.2	-2.61431e-05
86.22	-2.6131e-05
86.24	-2.6119e-05
86.26	-2.6107e-05
86.28	-2.6095e-05
86.3	-2.6083e-05
86.32	-2.6071e-05
86.34	-2.6059e-05
86.36	-2.6047e-05
86.38	-2.60351e-05
86.4	-2.6022e-05
86.42	-2.60105e-05
86.44	-2.59991e-05
86.46	-2.59876e-05
86.48	-2.59763e-05
86.5	-2.59634e-05
86.52	-2.59516e-05
86.54	-2.59396e-05
86.56	-2.59279e-05
86.58	-2.5916e-05
86.6	-2.59041e-05
86.62	-2.58922e-05
86.64	-2.58804e-05
86.66	-2.58685e-05
86.68	-2.58567e-05
86.7	-2.58447e-05
86.72	-2.58331e-05
86.74	-2.58213e-05
86.76	-2.58094e-05
86.78	-2.57975e-05
86.8	-2.57857e-05
86.82	-2.57738e-05
86.84	-2.57623e-05
86.86	-2.57504e-05
86.88	-2.57387e-05
86.9	-2.57269e-05
86.92	-2.57152e-05
86.94	-2.57034e-05
86.96	-2.56917e-05
86.98	-2.56792e-05
87	-2.56674e-05
87.02	-2.56558e-05
87.04	-2.56441e-05
87.06	-2.56324e-05
87.08	-2.56215e-05
87.1	-2.56098e-05
87.12	-2.55982e-05
87.14	-2.55864e-05
87.16	-2.55749e-05
87.18	-2.55633e-05
87.2	-2.55514e-05
87.22	-2.554e-05
87.24	-2.55283e-05
87.26	-2.55168e-05
87.28	-2.55051e-05
87.3	-2.54935e-05
87.32	-2.54819e-05
87.34	-2.54704e-05
87.36	-2.54587e-05
87.38	-2.54472e-05
87.4	-2.54356e-05
87.42	-2.54241e-05
87.44	-2.54125e-05
87.46	-2.5401e-05
87.48	-2.53894e-05
87.5	-2.5378e-05
87.52	-2.53664e-05
87.54	-2.53549e-05
87.56	-2.53435e-05
87.58	-2.53319e-05
87.6	-2.53206e-05
87.62	-2.5309e-05
87.64	-2.52975e-05
87.66	-2.52859e-05
87.68	-2.52744e-05
87.7	-2.52631e-05
87.72	-2.52515e-05
87.74	-2.52402e-05
87.76	-2.52287e-05
87.78	-2.52173e-05
87.8	-2.52059e-05
87.82	-2.51946e-05
87.84	-2.51833e-05
87.86	-2.51719e-05
87.88	-2.51604e-05
87.9	-2.51491e-05
87.92	-2.51378e-05
87.94	-2.51264e-05
87.96	-2.5115e-05
87.98	-2.51037e-05
88	-2.50923e-05
88.02	-2.5081e-05
88.04	-2.50697e-05
88.06	-2.50585e-05
88.08	-2.50472e-05
88.1	-2.50358e-05
88.12	-2.50245e-05
88.14	-2.50132e-05
88.16	-2.50019e-05
88.18	-2.49907e-05
88.2	-2.49795e-05
88.22	-2.49683e-05
88.24	-2.4957e-05
88.26	-2.49458e-05
88.28	-2.49345e-05
88.3	-2.49234e-05
88.32	-2.49122e-05
88.34	-2.4901e-05
88.36	-2.48898e-05
88.38	-2.48786e-05
88.4	-2.48674e-05
88.42	-2.48563e-05
88.44	-2.48451e-05
88.46	-2.4834e-05
88.48	-2.48228e-05
88.5	-2.48117e-05
88.52	-2.48006e-05
88.54	-2.47895e-05
88.56	-2.47784e-05
88.58	-2.47673e-05
88.6	-2.47561e-05
88.62	-2.4745e-05
88.64	-2.4734e-05
88.66	-2.47229e-05
88.68	-2.47119e-05
88.7	-2.47008e-05
88.72	-2.46897e-05
88.74	-2.46788e-05
88.76	-2.46677e-05
88.78	-2.46567e-05
88.8	-2.46457e-05
88.82	-2.46346e-05
88.84	-2.46236e-05
88.86	-2.46127e-05
88.88	-2.46017e-05
88.9	-2.45907e-05
88.92	-2.45797e-05
88.94	-2.45688e-05
88.96	-2.45578e-05
88.98	-2.45469e-05
89	-2.45359e-05
89.02	-2.45251e-05
89.04	-2.45141e-05
89.06	-2.45032e-05
89.08	-2.44923e-05
89.1	-2.44814e-05
89.12	-2.44704e-05
89.14	-2.44596e-05
89.16	-2.44486e-05
89.18	-2.44379e-05
89.2	-2.4427e-05
89.22	-2.4416e-05
89.24	-2.44053e-05
89.26	-2.43944e-05
89.28	-2.43835e-05
89.3	-2.43727e-05
89.32	-2.4362e-05
89.34	-2.43512e-05
89.36	-2.43404e-05
89.38	-2.43296e-05
89.4	-2.43188e-05
89.42	-2.4308e-05
89.44	-2.42972e-05
89.46	-2.42865e-05
89.48	-2.42758e-05
89.5	-2.42651e-05
89.52	-2.42543e-05
89.54	-2.42436e-05
89.56	-2.42328e-05
89.58	-2.42221e-05
89.6	-2.42114e-05
89.62	-2.42006e-05
89.64	-2.41899e-05
89.66	-2.41793e-05
89.68	-2.41686e-05
89.7	-2.4158e-05
89.72	-2.41474e-05
89.74	-2.41367e-05
89.76	-2.41261e-05
89.78	-2.41154e-05
89.8	-2.41048e-05
89.82	-2.4094e-05
89.84	-2.40834e-05
89.86	-2.40728e-05
89.88	-2.40622e-05
89.9	-2.40516e-05
89.92	-2.4041e-05
89.94	-2.40304e-05
89.96	-2.40198e-05
89.98	-2.40092e-05
90	-2.39987e-05
90.02	-2.39883e-05
90.04	-2.39777e-05
90.06	-2.39671e-05
90.08	-2.39566e-05
90.1	-2.39461e-05
90.12	-2.39356e-05
90.14	-2.3925e-05
90.16	-2.39146e-05
90.18	-2.3904e-05
90.2	-2.38936e-05
90.22	-2.38831e-05
90.24	-2.38726e-05
90.26	-2.38621e-05
90.28	-2.38519e-05
90.3	-2.38412e-05
90.32	-2.38308e-05
90.34	-2.38203e-05
90.36	-2.38101e-05
90.38	-2.37996e-05
90.4	-2.37892e-05
90.42	-2.37788e-05
90.44	-2.37684e-05
90.46	-2.3758e-05
90.48	-2.37476e-05
90.5	-2.37372e-05
90.52	-2.37268e-05
90.54	-2.37164e-05
90.56	-2.37061e-05
90.58	-2.36957e-05
90.6	-2.36855e-05
90.62	-2.3675e-05
90.64	-2.36648e-05
90.66	-2.36545e-05
90.68	-2.36442e-05
90.7	-2.36339e-05
90.72	-2.36236e-05
90.74	-2.36133e-05
90.76	-2.3603e-05
90.78	-2.35928e-05
90.8	-2.35826e-05
90.82	-2.35723e-05
90.84	-2.35621e-05
90.86	-2.35518e-05
90.88	-2.35416e-05
90.9	-2.35314e-05
90.92	-2.35212e-05
90.94	-2.3511e-05
90.96	-2.35007e-05
90.98	-2.34906e-05
91	-2.34804e-05
91.02	-2.347e-05
91.04	-2.34601e-05
91.06	-2.34498e-05
91.08	-2.34397e-05
91.1	-2.34296e-05
91.12	-2.34194e-05
91.14	-2.34093e-05
91.16	-2.33991e-05
91.18	-2.3389e-05
91.2	-2.33789e-05
91.22	-2.33689e-05
91.24	-2.33587e-05
91.26	-2.33486e-05
91.28	-2.33385e-05
91.3	-2.33285e-05
91.32	-2.33184e-05
91.34	-2.33084e-05
91.36	-2.32983e-05
91.38	-2.32883e-05
91.4	-2.32782e-05
91.42	-2.32683e-05
91.44	-2.32582e-05
91.46	-2.32482e-05
91.48	-2.32382e-05
91.5	-2.32282e-05
91.52	-2.32182e-05
91.54	-2.32082e-05
91.56	-2.31983e-05
91.58	-2.31883e-05
91.6	-2.31783e-05
91.62	-2.31683e-05
91.64	-2.31584e-05
91.66	-2.31485e-05
91.68	-2.31386e-05
91.7	-2.31287e-05
91.72	-2.31187e-05
91.74	-2.31088e-05
91.76	-2.30989e-05
91.78	-2.3089e-05
91.8	-2.30791e-05
91.82	-2.30692e-05
91.84	-2.30593e-05
91.86	-2.30495e-05
91.88	-2.30396e-05
91.9	-2.30297e-05
91.92	-2.30199e-05
91.94	-2.301e-05
91.96	-2.30003e-05
91.98	-2.29904e-05
92	-2.29807e-05
92.02	-2.29707e-05
92.04	-2.2961e-05
92.06	-2.29512e-05
92.08	-2.29414e-05
92.1	-2.29316e-05
92.12	-2.29218e-05
92.14	-2.29121e-05
92.16	-2.29023e-05
92.18	-2.28927e-05
92.2	-2.28828e-05
92.22	-2.28731e-05
92.24	-2.28633e-05
92.26	-2.28536e-05
92.28	-2.28439e-05
92.3	-2.28342e-05
92.32	-2.28245e-05
92.34	-2.28148e-05
92.36	-2.28051e-05
92.38	-2.27954e-05
92.4	-2.27858e-05
92.42	-2.27761e-05
92.44	-2.27664e-05
92.46	-2.27568e-05
92.48	-2.27471e-05
92.5	-2.27374e-05
92.52	-2.27278e-05
92.54	-2.27179e-05
92.56	-2.27088e-05
92.58	-2.2699e-05
92.6	-2.26893e-05
92.62	-2.26798e-05
92.64	-2.26702e-05
92.66	-2.26606e-05
92.68	-2.2651e-05
92.7	-2.26414e-05
92.72	-2.26319e-05
92.74	-2.26223e-05
92.76	-2.26128e-05
92.78	-2.26032e-05
92.8	-2.25937e-05
92.82	-2.25842e-05
92.84	-2.25747e-05
92.86	-2.25651e-05
92.88	-2.25557e-05
92.9	-2.25461e-05
92.92	-2.25367e-05
92.94	-2.25272e-05
92.96	-2.25177e-05
92.98	-2.25082e-05
93	-2.24987e-05
93.02	-2.24893e-05
93.04	-2.24798e-05
93.06	-2.24703e-05
93.08	-2.24609e-05
93.1	-2.24515e-05
93.12	-2.2442e-05
93.14	-2.24327e-05
93.16	-2.24232e-05
93.18	-2.24138e-05
93.2	-2.24044e-05
93.22	-2.2395e-05
93.24	-2.23857e-05
93.26	-2.23763e-05
93.28	-2.23669e-05
93.3	-2.23576e-05
93.32	-2.23482e-05
93.34	-2.23388e-05
93.36	-2.23295e-05
93.38	-2.23202e-05
93.4	-2.23109e-05
93.42	-2.23015e-05
93.44	-2.22922e-05
93.46	-2.22828e-05
93.48	-2.22736e-05
93.5	-2.22643e-05
93.52	-2.22551e-05
93.54	-2.22457e-05
93.56	-2.22364e-05
93.58	-2.22271e-05
93.6	-2.22179e-05
93.62	-2.22085e-05
93.64	-2.21994e-05
93.66	-2.21901e-05
93.68	-2.21808e-05
93.7	-2.21716e-05
93.72	-2.21624e-05
93.74	-2.21531e-05
93.76	-2.2144e-05
93.78	-2.21347e-05
93.8	-2.21255e-05
93.82	-2.21164e-05
93.84	-2.21072e-05
93.86	-2.2098e-05
93.88	-2.20888e-05
93.9	-2.20796e-05
93.92	-2.20705e-05
93.94	-2.20613e-05
93.96	-2.20521e-05
93.98	-2.20429e-05
94	-2.20338e-05
94.02	-2.20247e-05
94.04	-2.20155e-05
94.06	-2.20064e-05
94.08	-2.19973e-05
94.1	-2.19883e-05
94.12	-2.19792e-05
94.14	-2.19701e-05
94.16	-2.1961e-05
94.18	-2.19519e-05
94.2	-2.19429e-05
94.22	-2.19338e-05
94.24	-2.19247e-05
94.26	-2.19157e-05
94.28	-2.19066e-05
94.3	-2.18976e-05
94.32	-2.18885e-05
94.34	-2.18795e-05
94.36	-2.18704e-05
94.38	-2.18615e-05
94.4	-2.18524e-05
94.42	-2.18435e-05
94.44	-2.18344e-05
94.46	-2.18255e-05
94.48	-2.18165e-05
94.5	-2.18074e-05
94.52	-2.17985e-05
94.54	-2.17896e-05
94.56	-2.17805e-05
94.58	-2.17716e-05
94.6	-2.17626e-05
94.62	-2.17536e-05
94.64	-2.17447e-05
94.66	-2.17357e-05
94.68	-2.17268e-05
94.7	-2.17179e-05
94.72	-2.1709e-05
94.74	-2.17001e-05
94.76	-2.16912e-05
94.78	-2.16822e-05
94.8	-2.16733e-05
94.82	-2.16645e-05
94.84	-2.16556e-05
94.86	-2.16468e-05
94.88	-2.16379e-05
94.9	-2.16303e-05
94.92	-2.16214e-05
94.94	-2.16126e-05
94.96	-2.16038e-05
94.98	-2.15949e-05
95	-2.15861e-05
95.02	-2.15759e-05
95.04	-2.15672e-05
95.06	-2.15585e-05
95.08	-2.15497e-05
95.1	-2.15409e-05
95.12	-2.1532e-05
95.14	-2.15258e-05
95.16	-2.1517e-05
95.18	-2.15083e-05
95.2	-2.14995e-05
95.22	-2.14907e-05
95.24	-2.1482e-05
95.26	-2.14733e-05
95.28	-2.14645e-05
95.3	-2.14557e-05
95.32	-2.1447e-05
95.34	-2.14383e-05
95.36	-2.14296e-05
95.38	-2.14209e-05
95.4	-2.14122e-05
95.42	-2.14036e-05
95.44	-2.13948e-05
95.46	-2.13861e-05
95.48	-2.13774e-05
95.5	-2.13688e-05
95.52	-2.13601e-05
95.54	-2.13514e-05
95.56	-2.13427e-05
95.58	-2.13341e-05
95.6	-2.13253e-05
95.62	-2.13169e-05
95.64	-2.13082e-05
95.66	-2.12995e-05
95.68	-2.12909e-05
95.7	-2.12822e-05
95.72	-2.12736e-05
95.74	-2.1265e-05
95.76	-2.12538e-05
95.78	-2.12478e-05
95.8	-2.12392e-05
95.82	-2.12306e-05
95.84	-2.12193e-05
95.86	-2.12107e-05
95.88	-2.12022e-05
95.9	-2.11936e-05
95.92	-2.11851e-05
95.94	-2.11765e-05
95.96	-2.11679e-05
95.98	-2.11592e-05
96	-2.11509e-05
96.02	-2.11422e-05
96.04	-2.11337e-05
96.06	-2.11252e-05
96.08	-2.11167e-05
96.1	-2.11082e-05
96.12	-2.10997e-05
96.14	-2.10912e-05
96.16	-2.10827e-05
96.18	-2.10741e-05
96.2	-2.10657e-05
96.22	-2.10572e-05
96.24	-2.10487e-05
96.26	-2.10403e-05
96.28	-2.10318e-05
96.3	-2.10233e-05
96.32	-2.10148e-05
96.34	-2.10064e-05
96.36	-2.0998e-05
96.38	-2.09895e-05
96.4	-2.0981e-05
96.42	-2.09727e-05
96.44	-2.09642e-05
96.46	-2.09557e-05
96.48	-2.09474e-05
96.5	-2.0939e-05
96.52	-2.09306e-05
96.54	-2.09221e-05
96.56	-2.09138e-05
96.58	-2.09053e-05
96.6	-2.0897e-05
96.62	-2.08886e-05
96.64	-2.08802e-05
96.66	-2.08719e-05
96.68	-2.08635e-05
96.7	-2.08552e-05
96.72	-2.08468e-05
96.74	-2.08385e-05
96.76	-2.08302e-05
96.78	-2.08218e-05
96.8	-2.08134e-05
96.82	-2.08052e-05
96.84	-2.07968e-05
96.86	-2.07885e-05
96.88	-2.07802e-05
96.9	-2.07719e-05
96.92	-2.07636e-05
96.94	-2.07553e-05
96.96	-2.07469e-05
96.98	-2.07387e-05
97	-2.07304e-05
97.02	-2.07222e-05
97.04	-2.07139e-05
97.06	-2.07056e-05
97.08	-2.06974e-05
97.1	-2.06892e-05
97.12	-2.06808e-05
97.14	-2.06728e-05
97.16	-2.06644e-05
97.18	-2.06562e-05
97.2	-2.0648e-05
97.22	-2.06398e-05
97.24	-2.06316e-05
97.26	-2.06233e-05
97.28	-2.06151e-05
97.3	-2.06069e-05
97.32	-2.05986e-05
97.34	-2.05905e-05
97.36	-2.05823e-05
97.38	-2.05741e-05
97.4	-2.05659e-05
97.42	-2.05577e-05
97.44	-2.05495e-05
97.46	-2.05414e-05
97.48	-2.05332e-05
97.5	-2.05251e-05
97.52	-2.05169e-05
97.54	-2.05087e-05
97.56	-2.05006e-05
97.58	-2.04925e-05
97.6	-2.04844e-05
97.62	-2.04763e-05
97.64	-2.04681e-05
97.66	-2.046e-05
97.68	-2.04519e-05
97.7	-2.04438e-05
97.72	-2.04358e-05
97.74	-2.04276e-05
97.76	-2.04195e-05
97.78	-2.04115e-05
97.8	-2.04033e-05
97.82	-2.03953e-05
97.84	-2.03872e-05
97.86	-2.03791e-05
97.88	-2.03711e-05
97.9	-2.0363e-05
97.92	-2.03549e-05
97.94	-2.03468e-05
97.96	-2.03388e-05
97.98	-2.03307e-05
98	-2.03227e-05
98.02	-2.03147e-05
98.04	-2.03067e-05
98.06	-2.02988e-05
98.08	-2.02908e-05
98.1	-2.02827e-05
98.12	-2.02747e-05
98.14	-2.02668e-05
98.16	-2.02587e-05
98.18	-2.02508e-05
98.2	-2.02427e-05
98.22	-2.02348e-05
98.24	-2.02268e-05
98.26	-2.02189e-05
98.28	-2.02109e-05
98.3	-2.02029e-05
98.32	-2.01949e-05
98.34	-2.0187e-05
98.36	-2.01791e-05
98.38	-2.01712e-05
98.4	-2.01632e-05
98.42	-2.01553e-05
98.44	-2.01473e-05
98.46	-2.01341e-05
98.48	-2.01267e-05
98.5	-2.01193e-05
98.52	-2.01119e-05
98.54	-2.01046e-05
98.56	-2.00972e-05
98.58	-2.00898e-05
98.6	-2.00825e-05
98.62	-2.00751e-05
98.64	-2.00678e-05
98.66	-2.00604e-05
98.68	-2.00531e-05
98.7	-2.00458e-05
98.72	-2.00384e-05
98.74	-2.00311e-05
98.76	-2.00238e-05
98.78	-2.00165e-05
98.8	-2.00092e-05
98.82	-2.00018e-05
98.84	-1.99945e-05
98.86	-1.99872e-05
98.88	-1.99741e-05
98.9	-1.99663e-05
98.92	-1.99585e-05
98.94	-1.99506e-05
98.96	-1.99428e-05
98.98	-1.99351e-05
99	-1.99273e-05
99.02	-1.99194e-05
99.04	-1.99117e-05
99.06	-1.99039e-05
99.08	-1.98961e-05
99.1	-1.98883e-05
99.12	-1.98806e-05
99.14	-1.98727e-05
99.16	-1.9865e-05
99.18	-1.98572e-05
99.2	-1.98495e-05
99.22	-1.98418e-05
99.24	-1.9834e-05
99.26	-1.98263e-05
99.28	-1.98185e-05
99.3	-1.98108e-05
99.32	-1.98031e-05
99.34	-1.97953e-05
99.36	-1.97876e-05
99.38	-1.97799e-05
99.4	-1.97722e-05
99.42	-1.97645e-05
99.44	-1.97568e-05
99.46	-1.97491e-05
99.48	-1.97414e-05
99.5	-1.97337e-05
99.52	-1.9726e-05
99.54	-1.97183e-05
99.56	-1.97106e-05
99.58	-1.9703e-05
99.6	-1.96953e-05
99.62	-1.96876e-05
99.64	-1.968e-05
99.66	-1.96724e-05
99.68	-1.96647e-05
99.7	-1.9657e-05
99.72	-1.96494e-05
99.74	-1.96418e-05
99.76	-1.96342e-05
99.78	-1.96265e-05
99.8	-1.96189e-05
99.82	-1.96113e-05
99.84	-1.96037e-05
99.86	-1.9596e-05
99.88	-1.95885e-05
99.9	-1.95809e-05
99.92	-1.95733e-05
99.94	-1.95657e-05
99.96	-1.95581e-05
99.98	-1.95505e-05
100	-1.9543e-05
100.02	-1.95353e-05
100.04	-1.95278e-05
100.06	-1.95202e-05
100.08	-1.95127e-05
100.1	-1.95051e-05
100.12	-1.94975e-05
100.14	-1.949e-05
100.16	-1.94824e-05
100.18	-1.94749e-05
100.2	-1.94674e-05
100.22	-1.94599e-05
100.24	-1.94523e-05
100.26	-1.94448e-05
100.28	-1.94373e-05
100.3	-1.94298e-05
100.32	-1.94222e-05
100.34	-1.94147e-05
100.36	-1.94072e-05
100.38	-1.93998e-05
100.4	-1.93922e-05
100.42	-1.93847e-05
100.44	-1.93772e-05
100.46	-1.93698e-05
100.48	-1.93623e-05
100.5	-1.93548e-05
100.52	-1.93474e-05
100.54	-1.93399e-05
100.56	-1.93323e-05
100.58	-1.9325e-05
100.6	-1.93175e-05
100.62	-1.93101e-05
100.64	-1.93026e-05
100.66	-1.92952e-05
100.68	-1.92878e-05
100.7	-1.92803e-05
100.72	-1.92729e-05
100.74	-1.92655e-05
100.76	-1.92581e-05
100.78	-1.92506e-05
100.8	-1.92432e-05
100.82	-1.92358e-05
100.84	-1.92285e-05
100.86	-1.92211e-05
100.88	-1.92136e-05
100.9	-1.92062e-05
100.92	-1.91988e-05
100.94	-1.91914e-05
100.96	-1.91841e-05
100.98	-1.91767e-05
101	-1.91693e-05
101.02	-1.91619e-05
101.04	-1.91545e-05
101.06	-1.91472e-05
101.08	-1.91399e-05
101.1	-1.91325e-05
101.12	-1.91252e-05
101.14	-1.91179e-05
101.16	-1.91105e-05
101.18	-1.91032e-05
101.2	-1.90959e-05
101.22	-1.90885e-05
101.24	-1.90812e-05
101.26	-1.90739e-05
101.28	-1.90666e-05
101.3	-1.90593e-05
101.32	-1.90519e-05
101.34	-1.90447e-05
101.36	-1.90373e-05
101.38	-1.90301e-05
101.4	-1.90228e-05
101.42	-1.90155e-05
101.44	-1.90082e-05
101.46	-1.90009e-05
101.48	-1.89936e-05
101.5	-1.89864e-05
101.52	-1.89791e-05
101.54	-1.89718e-05
101.56	-1.89646e-05
101.58	-1.89573e-05
101.6	-1.89501e-05
101.62	-1.89428e-05
101.64	-1.89356e-05
101.66	-1.89283e-05
101.68	-1.89211e-05
101.7	-1.89139e-05
101.72	-1.89068e-05
101.74	-1.88994e-05
101.76	-1.88922e-05
101.78	-1.88849e-05
101.8	-1.88777e-05
101.82	-1.88706e-05
101.84	-1.88633e-05
101.86	-1.88561e-05
101.88	-1.88489e-05
101.9	-1.88417e-05
101.92	-1.88346e-05
101.94	-1.88274e-05
101.96	-1.88202e-05
101.98	-1.8813e-05
102	-1.88058e-05
102.02	-1.87987e-05
102.04	-1.87915e-05
102.06	-1.87844e-05
102.08	-1.87772e-05
102.1	-1.87701e-05
102.12	-1.87629e-05
102.14	-1.87557e-05
102.16	-1.87486e-05
102.18	-1.87414e-05
102.2	-1.87343e-05
102.22	-1.87271e-05
102.24	-1.87201e-05
102.26	-1.87129e-05
102.28	-1.87058e-05
102.3	-1.86987e-05
102.32	-1.86916e-05
102.34	-1.86845e-05
102.36	-1.86774e-05
102.38	-1.86703e-05
102.4	-1.86632e-05
102.42	-1.86561e-05
102.44	-1.8649e-05
102.46	-1.86419e-05
102.48	-1.86348e-05
102.5	-1.86277e-05
102.52	-1.86207e-05
102.54	-1.86136e-05
102.56	-1.86066e-05
102.58	-1.85995e-05
102.6	-1.85924e-05
102.62	-1.85854e-05
102.64	-1.85784e-05
102.66	-1.85713e-05
102.68	-1.85643e-05
102.7	-1.85572e-05
102.72	-1.85502e-05
102.74	-1.85432e-05
102.76	-1.85362e-05
102.78	-1.85291e-05
102.8	-1.85221e-05
102.82	-1.8515e-05
102.84	-1.8508e-05
102.86	-1.8501e-05
102.88	-1.8494e-05
102.9	-1.8487e-05
102.92	-1.848e-05
102.94	-1.84731e-05
102.96	-1.84661e-05
102.98	-1.84591e-05
103	-1.84521e-05
103.02	-1.84451e-05
103.04	-1.84381e-05
103.06	-1.84312e-05
103.08	-1.84241e-05
103.1	-1.84172e-05
103.12	-1.84102e-05
103.14	-1.84033e-05
103.16	-1.83963e-05
103.18	-1.83894e-05
103.2	-1.83824e-05
103.22	-1.83755e-05
103.24	-1.83686e-05
103.26	-1.83616e-05
103.28	-1.83547e-05
103.3	-1.83477e-05
103.32	-1.83413e-05
103.34	-1.83344e-05
103.36	-1.83275e-05
103.38	-1.83205e-05
103.4	-1.83136e-05
103.42	-1.83067e-05
103.44	-1.82999e-05
103.46	-1.8293e-05
103.48	-1.82861e-05
103.5	-1.82792e-05
103.52	-1.82722e-05
103.54	-1.82654e-05
103.56	-1.82585e-05
103.58	-1.82516e-05
103.6	-1.82448e-05
103.62	-1.82379e-05
103.64	-1.8231e-05
103.66	-1.82241e-05
103.68	-1.82173e-05
103.7	-1.82105e-05
103.72	-1.82036e-05
103.74	-1.81967e-05
103.76	-1.81899e-05
103.78	-1.8183e-05
103.8	-1.81763e-05
103.82	-1.81689e-05
103.84	-1.81626e-05
103.86	-1.81558e-05
103.88	-1.81489e-05
103.9	-1.81416e-05
103.92	-1.81348e-05
103.94	-1.8128e-05
103.96	-1.81212e-05
103.98	-1.81144e-05
104	-1.81075e-05
104.02	-1.81008e-05
104.04	-1.8094e-05
104.06	-1.80872e-05
104.08	-1.80804e-05
104.1	-1.80736e-05
104.12	-1.80668e-05
104.14	-1.806e-05
104.16	-1.80533e-05
104.18	-1.80464e-05
104.2	-1.80396e-05
104.22	-1.80329e-05
104.24	-1.80262e-05
104.26	-1.80194e-05
104.28	-1.80126e-05
104.3	-1.80059e-05
104.32	-1.79992e-05
104.34	-1.79925e-05
104.36	-1.79857e-05
104.38	-1.7979e-05
104.4	-1.79722e-05
104.42	-1.79655e-05
104.44	-1.79588e-05
104.46	-1.79521e-05
104.48	-1.79454e-05
104.5	-1.79386e-05
104.52	-1.79319e-05
104.54	-1.79252e-05
104.56	-1.79185e-05
104.58	-1.79119e-05
104.6	-1.79051e-05
104.62	-1.78984e-05
104.64	-1.78918e-05
104.66	-1.7885e-05
104.68	-1.78784e-05
104.7	-1.78717e-05
104.72	-1.7865e-05
104.74	-1.78583e-05
104.76	-1.78515e-05
104.78	-1.78454e-05
104.8	-1.78384e-05
104.82	-1.78318e-05
104.84	-1.7825e-05
104.86	-1.78183e-05
104.88	-1.78117e-05
104.9	-1.78051e-05
104.92	-1.77984e-05
104.94	-1.77918e-05
104.96	-1.77851e-05
104.98	-1.77786e-05
105	-1.77719e-05
105.02	-1.77653e-05
105.04	-1.77587e-05
105.06	-1.77521e-05
105.08	-1.77454e-05
105.1	-1.77388e-05
105.12	-1.77323e-05
105.14	-1.77257e-05
105.16	-1.77191e-05
105.18	-1.77125e-05
105.2	-1.77059e-05
105.22	-1.76992e-05
105.24	-1.76928e-05
105.26	-1.76861e-05
105.28	-1.76795e-05
105.3	-1.76729e-05
105.32	-1.76664e-05
105.34	-1.76598e-05
105.36	-1.76532e-05
105.38	-1.76467e-05
105.4	-1.76401e-05
105.42	-1.76336e-05
105.44	-1.76271e-05
105.46	-1.76205e-05
105.48	-1.76139e-05
105.5	-1.76074e-05
105.52	-1.76007e-05
105.54	-1.75943e-05
105.56	-1.75878e-05
105.58	-1.75813e-05
105.6	-1.75747e-05
105.62	-1.75682e-05
105.64	-1.75617e-05
105.66	-1.75552e-05
105.68	-1.75487e-05
105.7	-1.75421e-05
105.72	-1.75356e-05
105.74	-1.75292e-05
105.76	-1.75227e-05
105.78	-1.75162e-05
105.8	-1.75097e-05
105.82	-1.75032e-05
105.84	-1.74967e-05
105.86	-1.74903e-05
105.88	-1.74837e-05
105.9	-1.74773e-05
105.92	-1.74709e-05
105.94	-1.74643e-05
105.96	-1.74578e-05
105.98	-1.74514e-05
106	-1.74449e-05
106.02	-1.74385e-05
106.04	-1.74321e-05
106.06	-1.74257e-05
106.08	-1.74191e-05
106.1	-1.74127e-05
106.12	-1.74063e-05
106.14	-1.73999e-05
106.16	-1.73934e-05
106.18	-1.7387e-05
106.2	-1.73805e-05
106.22	-1.73742e-05
106.24	-1.73677e-05
106.26	-1.73613e-05
106.28	-1.73549e-05
106.3	-1.73486e-05
106.32	-1.73421e-05
106.34	-1.73357e-05
106.36	-1.73293e-05
106.38	-1.73229e-05
106.4	-1.73165e-05
106.42	-1.73102e-05
106.44	-1.73038e-05
106.46	-1.72974e-05
106.48	-1.7291e-05
106.5	-1.72847e-05
106.52	-1.72782e-05
