  372   64.43800       1.4386E-05 -7.6333E-05  1.70959E-02
  373   64.78800       1.4105E-05 -7.5453E-05  1.68532E-02
  374   65.14000       1.3829E-05 -7.4584E-05  1.66137E-02
  375   65.49300       1.3559E-05 -7.3727E-05  1.63773E-02
  376   65.84900       1.3293E-05 -7.2879E-05  1.61437E-02
  377   66.20600       1.3033E-05 -7.2043E-05  1.59130E-02
  378   66.56600       1.2777E-05 -7.1214E-05  1.56850E-02
  379   66.92700       1.2525E-05 -7.0398E-05  1.54597E-02
  380   67.29100       1.2278E-05 -6.9589E-05  1.52370E-02
  381   67.65600       1.2035E-05 -6.8792E-05  1.50167E-02
  382   68.02300       1.1796E-05 -6.8003E-05  1.47989E-02
  383   68.39300       1.1562E-05 -6.7222E-05  1.45833E-02
  384   68.76400       1.1331E-05 -6.6452E-05  1.43700E-02
  385   69.13800       1.1104E-05 -6.5689E-05  1.41588E-02
  386   69.51300       1.0881E-05 -6.4937E-05  1.39497E-02
  387   69.89000       1.0662E-05 -6.4192E-05  1.37428E-02
  388   70.27000       1.0447E-05 -6.3453E-05  1.35384E-02
  389   70.65200       1.0235E-05 -6.2723E-05  1.33364E-02
  390   71.03500       1.0028E-05 -6.2003E-05  1.31370E-02
  391   71.42100       9.8242E-06 -6.1288E-05  1.29403E-02
  392   71.80900       9.6248E-06 -6.0582E-05  1.27465E-02
  393   72.19900       9.4296E-06 -5.9883E-05  1.25557E-02
  394   72.59100       9.2384E-06 -5.9192E-05  1.23680E-02
  395   72.98500       9.0515E-06 -5.8509E-05  1.21836E-02
  396   73.38100       8.8688E-06 -5.7834E-05  1.20025E-02
  397   73.78000       8.6902E-06 -5.7165E-05  1.18246E-02
  398   74.18000       8.5156E-06 -5.6506E-05  1.16499E-02
  399   74.58300       8.3448E-06 -5.5853E-05  1.14782E-02
  400   74.98800       8.1776E-06 -5.5208E-05  1.13094E-02
  401   75.39500       8.0141E-06 -5.4572E-05  1.11434E-02
  402   75.80400       7.8539E-06 -5.3943E-05  1.09800E-02
  403   76.21600       7.6971E-06 -5.3320E-05  1.08192E-02
  404   76.63000       7.5435E-06 -5.2706E-05  1.06608E-02
  405   77.04600       7.3928E-06 -5.2099E-05  1.05046E-02
  406   77.46400       7.2450E-06 -5.1499E-05  1.03505E-02
  407   77.88500       7.0999E-06 -5.0906E-05  1.01983E-02
  408   78.30800       6.9576E-06 -5.0320E-05  1.00481E-02
  409   78.73300       6.8179E-06 -4.9741E-05  9.89982E-03
  410   79.16100       6.6808E-06 -4.9169E-05  9.75346E-03
  411   79.59000       6.5463E-06 -4.8604E-05  9.60904E-03
  412   80.02300       6.4144E-06 -4.8043E-05  9.46656E-03
  413   80.45700       6.2851E-06 -4.7491E-05  9.32602E-03
  414   80.89400       6.1582E-06 -4.6944E-05  9.18742E-03
  415   81.33300       6.0339E-06 -4.6404E-05  9.05076E-03
  416   81.77500       5.9120E-06 -4.5869E-05  8.91603E-03
  417   82.21900       5.7925E-06 -4.5340E-05  8.78325E-03
  418   82.66500       5.6753E-06 -4.4819E-05  8.65239E-03
  419   83.11400       5.5606E-06 -4.4302E-05  8.52347E-03
  420   83.56600       5.4481E-06 -4.3791E-05  8.39646E-03
  421   84.01900       5.3380E-06 -4.3286E-05  8.27136E-03
  422   84.47600       5.2301E-06 -4.2787E-05  8.14817E-03
  423   84.93400       5.1244E-06 -4.2294E-05  8.02685E-03
  424   85.39500       5.0209E-06 -4.1806E-05  7.90741E-03
  425   85.85900       4.9195E-06 -4.1324E-05  7.78983E-03
  426   86.32500       4.8202E-06 -4.0847E-05  7.67408E-03
  427   86.79400       4.7230E-06 -4.0375E-05  7.56016E-03
